,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
1160,-0.137,-0.642,0.861,60.608,128.967,7.507,0,0
1161,-0.168,-0.589,0.918,36.072,128.601,7.568,0,0
1162,-0.167,-0.61,0.918,10.315,131.409,11.23,0,0
1163,-0.156,-0.679,0.926,1.16,133.728,10.254,0,0
1164,-0.093,-0.796,0.998,5.371,139.526,0.977,0,0
1165,-0.084,-0.819,1.021,17.761,143.25,-16.113,0,0
1166,-0.075,-0.717,1.182,24.719,143.982,-31.677,0,0
1167,-0.099,-0.67,1.235,23.437,143.372,-37.842,0,0
1168,-0.095,-0.62,1.292,1.099,137.146,-42.419,0,0
1169,-0.149,-0.631,1.416,-27.039,116.028,-47.18,0,0
1170,-0.153,-0.694,1.472,-31.677,93.201,-56.885,0,0
1171,-0.102,-0.762,1.542,-13.672,80.872,-72.51,0,0
1172,-0.053,-0.713,1.591,-1.465,78.369,-83.069,0,0
1173,-0.013,-0.637,1.637,11.658,69.275,-97.107,0,0
1174,-0.04,-0.548,1.736,6.287,56.458,-100.769,0,0
1175,-0.03,-0.5,1.785,-17.578,54.749,-98.083,0,0
1176,-0.054,-0.492,1.817,-31.86,43.091,-100.464,0,0
1177,-0.066,-0.434,1.98,-29.236,10.925,-110.046,0,0
1178,-0.096,-0.422,1.992,-25.757,-19.836,-118.469,0,0
1179,-0.143,-0.329,1.951,-17.334,-53.467,-124.634,0,0
1180,-0.151,-0.273,1.894,-12.878,-81.177,-127.625,0,0
1181,-0.147,-0.195,1.842,-12.756,-93.811,-127.197,0,0
1182,-0.146,-0.054,1.721,-16.785,-107.544,-122.131,0,0
1183,-0.137,-0.001,1.656,-23.193,-113.647,-113.525,0,0
1184,-0.119,0.057,1.52,-28.381,-117.432,-102.966,0,0
1185,-0.115,0.066,1.457,-29.358,-120.972,-92.651,0,0
1186,-0.11,0.067,1.401,-25.818,-123.535,-87.097,0,1
1187,-0.118,0.058,1.324,-11.597,-125.61,-80.017,0,0
1188,-0.133,0.071,1.277,5.554,-131.653,-70.923,0,0
1189,-0.139,0.141,1.132,11.841,-142.212,-59.753,0,0
1190,-0.122,0.167,1.058,9.521,-148.865,-51.575,0,0
1191,-0.096,0.183,0.986,1.587,-154.419,-39.917,0,0
1192,-0.059,0.144,0.849,-7.568,-149.597,-29.175,0,0
1193,-0.033,0.118,0.792,-7.507,-138.123,-20.63,0,0
1194,-0.025,0.058,0.667,6.958,-125.732,-12.207,0,0
1195,-0.017,0.033,0.601,19.836,-117.859,-8.118,0,0
1196,-0.016,-0.013,0.538,45.105,-115.601,-5.005,0,0
1197,0.021,-0.04,0.386,53.955,-105.408,1.648,0,0
1198,0.051,-0.042,0.316,58.96,-94.482,5.554,0,0
1199,0.084,-0.037,0.268,54.993,-79.529,8.789,0,0
1200,0.142,-0.068,0.241,40.527,-47.363,16.907,0,0
1201,0.146,-0.117,0.247,27.954,-15.625,23.987,0,0
1202,0.093,-0.328,0.351,25.391,8.362,23.987,0,0
1203,0.067,-0.4,0.432,30.09,15.503,15.503,0,0
1204,0.071,-0.468,0.511,38.574,12.878,6.653,0,0
1205,0.136,-0.477,0.628,53.223,-0.183,-5.798,0,0
1206,0.163,-0.451,0.676,54.504,-5.859,-14.526,0,0
1207,0.244,-0.353,0.764,39.307,4.883,-13.55,0,0
1208,0.284,-0.318,0.802,26.917,15.381,-8.972,0,0
1209,0.313,-0.3,0.823,7.446,26.062,-0.732,0,0
1210,0.341,-0.325,0.863,-2.563,27.893,5.31,0,0
1211,0.355,-0.33,0.875,1.953,21.362,6.165,0,0
1212,0.379,-0.308,0.889,12.024,11.047,4.028,0,0
1213,0.399,-0.281,0.896,16.357,6.653,2.258,0,0
1214,0.409,-0.251,0.898,15.076,6.165,1.892,0,0
1215,0.405,-0.214,0.911,6.836,7.812,1.953,0,0
1216,0.397,-0.217,0.935,0.122,11.292,4.7,0,0
1217,0.395,-0.221,0.942,-1.404,10.437,6.836,0,0
1218,0.395,-0.231,0.947,0.244,6.958,6.714,0,0
1219,0.408,-0.23,0.95,3.723,2.197,3.601,0,0
1220,0.416,-0.21,0.947,9.216,-0.122,-0.244,0,0
1221,0.4,-0.196,0.941,14.771,-3.296,-1.587,0,0
1222,0.397,-0.181,0.95,16.296,-2.319,-1.038,0,0
1223,0.388,-0.171,0.953,11.78,2.991,0.977,0,0
1224,0.377,-0.181,0.96,6.653,9.521,3.906,0,0
1225,-0.581,-1.68,-1.094,-1247.07,358.643,266.785,1,1
1226,-1.038,-3.243,-0.436,-959.656,269.348,231.384,1,0
1227,-1.084,-4.429,0.948,-313.354,28.259,96.741,1,0
1228,-0.894,-2.667,-0.208,354.187,-91.675,-41.443,1,0
1229,-1.063,-2.356,-0.566,611.328,-193.909,-116.76,1,0
