,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
5351,-0.063,-0.103,1.128,33.142,30.945,36.438,4,0
5352,-0.148,0.013,1.256,-0.916,31.494,38.574,4,0
5353,-0.193,-0.018,1.315,-54.138,17.517,41.016,4,0
5354,-0.229,-0.188,1.405,-108.337,-2.625,31.494,4,0
5355,-0.241,-0.276,1.415,-137.512,-17.151,20.996,4,0
5356,-0.239,-0.34,1.399,-167.664,-36.133,1.16,4,0
5357,-0.209,-0.404,1.313,-183.044,-49.561,-18.616,4,0
5358,-0.198,-0.413,1.277,-184.509,-55.603,-36.987,4,0
5359,-0.205,-0.402,1.231,-181.946,-55.725,-51.331,4,0
5360,-0.227,-0.372,1.215,-185.364,-55.847,-58.777,4,0
5361,-0.238,-0.364,1.19,-198.853,-63.416,-69.275,4,0
5362,-0.284,-0.442,1.141,-205.139,-79.102,-80.811,4,0
5363,-0.239,-0.491,1.096,-198.425,-92.957,-91.248,4,0
5364,-0.113,-0.576,0.988,-181.641,-97.168,-95.581,4,0
5365,-0.071,-0.579,0.944,-170.288,-96.497,-100.891,4,0
5366,-0.016,-0.585,0.914,-153.076,-89.539,-114.136,4,0
5367,0.042,-0.548,0.898,-134.644,-81.482,-124.695,4,0
5368,0.104,-0.528,0.889,-120.605,-77.698,-130.615,4,0
5369,0.166,-0.497,0.864,-110.901,-76.843,-132.263,4,0
5370,0.309,-0.451,0.779,-89.6,-83.984,-127.991,4,0
5371,0.391,-0.388,0.715,-71.411,-94.482,-116.455,4,0
5372,0.447,-0.293,0.638,-69.58,-99.182,-98.206,4,0
5373,0.539,-0.228,0.589,-89.417,-101.44,-87.219,4,0
5374,0.598,-0.235,0.552,-106.384,-98.755,-82.886,4,0
5375,0.684,-0.304,0.442,-121.826,-95.52,-73.364,4,0
5376,0.715,-0.34,0.388,-130.737,-90.515,-65.796,4,0
5377,0.719,-0.44,0.333,-128.235,-82.764,-62.256,4,0
5378,0.733,-0.5,0.306,-119.202,-82.581,-63.904,4,0
