,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
4551,0.569,0.172,0.121,145.874,81.36,34.241,3,0
4552,0.585,0.205,0.117,126.038,90.393,21.973,3,1
4553,0.617,0.242,0.13,114.685,95.947,11.475,3,0
4554,0.567,0.324,0.254,97.717,92.346,0.061,3,0
4555,0.541,0.39,0.339,99.182,81.604,11.23,3,0
4556,0.583,0.484,0.378,103.027,64.88,48.462,3,0
4557,0.617,0.487,0.386,83.13,50.171,72.021,3,0
4558,0.642,0.44,0.385,64.575,44.495,83.069,3,0
4559,0.67,0.241,0.301,37.292,36.926,92.041,3,0
4560,0.686,0.148,0.247,12.39,37.598,83.069,3,0
4561,0.74,-0.018,0.146,-1.953,43.945,64.758,3,0
4562,0.756,-0.089,0.101,-3.784,49.133,50.476,3,0
4563,0.734,-0.202,0.095,11.841,57.678,2.686,3,0
4564,0.743,-0.074,-0.029,54.688,5.31,17.029,3,0
4565,0.834,0.115,0.088,54.932,-12.634,27.832,3,0
4566,0.891,0.207,0.04,29.541,2.563,25.452,3,0
4567,0.92,0.218,0.024,13.733,8.179,23.987,3,0
4568,0.934,0.196,-0.002,1.343,14.954,24.78,3,0
4569,0.871,0.139,-0.01,-0.183,15.564,20.142,3,0
4570,0.82,0.127,-0.004,6.042,3.235,10.864,3,0
4571,0.837,0.15,-0.009,9.521,-4.883,3.784,3,0
4572,0.94,0.237,-0.036,9.155,-8.057,-1.77,3,0
4573,0.964,0.273,-0.049,5.005,-5.249,-1.343,3,0
4574,0.986,0.302,-0.052,-2.93,0.916,2.136,3,0
4575,0.974,0.282,-0.041,-7.019,5.31,2.991,3,0
4576,0.943,0.247,-0.019,-5.798,2.991,0.244,3,0
4577,0.892,0.271,0.039,-6.226,-4.578,-7.08,3,0
4578,0.899,0.287,0.044,-8.301,-9.827,-13.55,3,0
4579,0.911,0.35,0.048,-10.742,-12.695,-14.038,3,0
4580,0.902,0.372,0.048,-16.418,-15.442,-10.071,3,0
4581,0.896,0.367,0.03,-20.935,-16.968,-6.836,3,0
4582,0.895,0.302,0.013,-25.818,-18.555,-5.92,3,0
4583,0.879,0.269,0.017,-27.954,-20.996,-8.118,3,0
4584,0.841,0.271,0.104,-28.442,-25.635,-11.414,3,0
4585,0.801,0.293,0.142,-28.503,-28.931,-11.108,3,0
4586,0.744,0.323,0.167,-41.443,-35.034,-4.028,3,0
4587,0.673,0.305,0.155,-62.683,-44.373,5.066,3,0
4588,0.663,0.27,0.133,-81.36,-46.875,11.475,3,0
4589,0.674,0.192,0.075,-93.994,-42.358,11.536,3,0
4590,0.677,0.182,0.054,-100.464,-36.133,7.019,3,0
4591,0.711,0.553,0.415,-863.464,215.088,126.709,4,1
4592,0.635,0.301,0.302,-974.06,205.872,88.44,4,0
4593,0.588,-0.387,0.08,-1044.983,170.715,29.541,4,0
4594,0.488,-0.751,0.113,-960.754,90.393,-13.672,4,0
4595,-0.118,-2.623,0.12,-616.943,-81.787,-65.552,4,0
4596,-0.252,-3.141,0.184,56.824,-293.152,-69.702,4,0
4597,-0.243,-2.729,-0.179,526.611,-366.638,-48.34,4,0
4598,0.487,-2.43,-1.802,1006.47,-417.725,-22.522,4,0
4599,0.91,-1.359,-1.819,1160.522,-326.05,-124.573,4,0
4600,0.785,0.187,-1.245,992.554,-223.816,-315.918,4,0
4601,0.525,0.582,-0.943,801.758,-179.016,-415.771,4,0
4602,0.547,1.166,-0.636,513.55,-102.417,-403.687,4,0
4603,1.065,1.708,0.205,279.236,-10.315,-252.258,4,0
4604,1.192,1.607,0.291,97.534,58.96,-106.873,4,0
4605,1.159,1.118,0.525,-20.935,117.859,-27.954,4,0
4606,1.101,0.792,0.582,-59.265,140.869,4.639,4,0
4607,1.043,0.49,0.652,-61.951,157.227,25.574,4,0
4608,0.968,0.054,0.728,-10.193,150.94,18.066,4,0
4609,0.944,0.025,0.715,55.725,123.474,2.197,4,0
4610,0.966,0.08,0.667,85.632,105.164,-8.85,4,0
4611,1.104,0.315,0.578,99.06,91.736,-18.372,4,0
4612,1.124,0.437,0.542,80.078,83.618,-17.761,4,0
4613,1.166,0.679,0.497,38.086,86.182,-7.629,4,0
4614,1.172,0.702,0.455,-0.366,89.661,7.507,4,0
4615,1.16,0.656,0.4,-19.104,88.257,12.756,4,0
4616,1.098,0.54,0.333,-25.696,78.918,7.202,4,0
4617,1.089,0.532,0.274,-10.315,53.101,-6.775,4,0
4618,1.185,0.703,0.103,6.714,24.719,-20.02,4,0
4619,1.225,0.793,0.012,21.423,2.441,-23.132,4,0
4620,1.259,0.916,-0.046,52.124,-19.775,-10.559,4,0
4621,1.258,1.0,-0.281,134.766,-61.707,5.249,4,0
4622,1.242,0.914,-0.337,221.375,-59.387,3.845,4,0
4623,1.37,0.838,-0.531,305.603,-48.401,-8.484,4,0
4624,1.455,0.883,-0.29,335.388,45.959,-19.653,4,0
4625,1.298,1.006,-0.209,334.412,219.299,-18.311,4,0
4626,0.424,1.231,0.194,273.804,346.13,15.747,4,0
4627,-0.145,1.255,0.557,171.143,403.564,39.673,4,0
4628,-1.065,1.045,1.145,74.463,410.4,56.885,4,0
4629,-1.146,0.923,1.336,32.898,416.26,89.844,4,0
4630,-1.201,0.836,1.444,-27.71,439.758,145.691,4,0
4631,-1.429,0.48,1.612,-82.092,448.059,195.19,4,0
4632,-1.448,0.144,1.651,-109.619,425.964,272.644,4,0
4633,-1.24,-0.103,1.462,-119.69,373.84,309.326,4,0
4634,-0.911,-0.722,1.192,-128.052,286.133,322.449,4,0
4635,-0.707,-1.193,1.203,-108.337,250.488,264.221,4,0
4636,-0.747,-1.175,0.913,-80.444,192.078,123.047,4,0
4637,-0.677,-0.697,0.876,-44.739,115.845,-24.536,4,0
4638,-0.598,-0.232,0.918,-22.339,78.003,-67.139,4,0
4639,-0.496,0.645,0.956,5.371,10.437,-36.072,4,0
4640,-0.428,0.943,0.909,14.221,-65.063,34.607,4,0
4641,-0.344,0.746,0.621,-0.916,-112.427,70.862,4,0
4642,-0.279,0.547,0.506,-25.269,-118.408,68.359,4,0
4643,-0.179,0.36,0.464,-67.383,-85.205,43.03,4,0
4644,-0.041,0.035,0.516,-87.219,-22.278,11.475,4,0
4645,-0.043,-0.089,0.622,-70.557,35.4,-16.541,4,0
4646,-0.226,-0.127,0.981,-13.184,45.044,-29.968,4,0
4647,-0.309,-0.007,1.105,24.597,20.935,-38.147,4,0
4648,-0.321,0.164,1.182,47.302,-40.039,-49.744,4,0
4649,-0.106,0.188,1.145,40.405,-105.652,-51.514,4,0
4650,-0.039,0.134,1.123,39.124,-141.663,-65.002,4,0
4651,-0.023,0.264,1.072,50.11,-147.461,-79.102,4,1
