,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
0,0.2,0.278,-0.203,-951.355,-113.525,268.188,0,1
1,-0.251,-0.573,-0.335,-916.748,-126.221,319.946,0,0
2,-0.437,-1.306,-0.343,-736.084,-147.156,342.407,0,0
3,-0.569,-2.633,-0.56,-383.057,-199.524,240.54,0,0
4,-0.384,-2.954,-0.678,-3.357,-222.168,87.83,0,0
5,-0.06,-1.817,-0.862,169.861,-171.448,-26.55,0,0
6,0.124,-1.242,-0.705,165.1,-118.408,-55.725,0,0
7,0.316,-0.853,-0.497,77.82,-26.184,-50.354,0,0
8,0.543,-0.663,-0.151,-7.446,64.27,-17.09,0,0
9,0.576,-0.704,0.025,-56.274,128.174,22.4,0,0
10,0.527,-0.725,0.218,-75.073,127.991,35.95,0,0
11,0.275,-1.028,0.464,-67.566,63.965,29.297,0,0
12,0.307,-1.144,0.525,-14.587,-19.653,-5.737,0,0
13,0.192,-1.349,0.391,75.317,-97.168,-32.471,0,0
14,0.209,-1.25,0.252,130.127,-132.507,-34.302,0,0
15,0.254,-1.155,0.129,136.963,-134.033,-27.893,0,0
16,0.409,-1.063,0.026,117.493,-110.229,-21.179,0,0
17,0.481,-1.064,0.04,93.201,-67.749,-26.428,0,0
18,0.574,-1.038,0.123,77.209,-20.142,-34.973,0,0
19,0.58,-1.019,0.157,71.777,3.967,-37.659,0,0
20,0.591,-0.999,0.179,74.463,26.245,-36.133,0,0
21,0.56,-0.903,0.196,82.214,34.119,-27.588,0,0
22,0.482,-0.864,0.192,76.416,28.931,-9.705,0,0
23,0.404,-0.81,0.25,55.42,17.212,5.127,0,0
24,0.363,-0.892,0.249,49.011,3.052,6.775,0,0
25,0.357,-0.976,0.245,65.063,-19.104,-4.639,0,0
26,0.364,-1.009,0.195,96.13,-35.828,-21.606,0,0
27,0.306,-0.984,0.151,116.211,-40.894,-26.001,0,0
28,0.205,-0.947,0.113,111.633,-39.246,-19.775,0,0
29,0.146,-0.924,0.045,93.689,-29.968,-13.306,0,0
30,0.142,-0.949,0.034,84.351,-18.433,-18.433,0,0
31,0.127,-0.971,-0.017,90.515,-5.676,-30.09,0,0
32,0.147,-0.922,-0.016,101.257,9.094,-46.631,0,0
33,0.144,-0.855,-0.015,107.788,16.785,-57.129,0,0
34,0.208,-0.655,0.046,113.586,29.846,-69.397,0,0
35,0.22,-0.558,0.056,112.122,38.269,-69.641,0,0
36,0.23,-0.377,0.082,103.088,43.579,-63.538,0,0
37,0.18,-0.356,0.066,96.558,37.781,-52.551,0,0
38,0.152,-0.33,0.053,92.896,32.471,-43.335,0,0
39,0.119,-0.315,0.023,88.013,29.48,-23.132,0,0
40,0.15,-0.286,0.046,75.439,49.316,-2.747,0,0
41,0.107,-0.317,0.157,63.66,81.482,12.573,0,0
42,0.126,-0.362,0.228,61.829,99.915,17.151,0,0
43,0.127,-0.395,0.281,67.749,122.437,14.648,0,0
44,0.149,-0.311,0.497,79.224,138.489,-5.798,0,0
45,0.158,-0.22,0.637,93.933,147.217,-31.616,0,0
46,0.113,0.056,0.855,104.37,142.212,-42.664,0,0
47,0.087,0.184,0.917,104.37,133.789,-35.095,0,0
48,0.102,0.279,0.971,95.032,118.652,-12.573,0,0
49,0.186,0.355,1.082,83.984,107.117,5.31,0,0
50,0.227,0.38,1.144,73.303,107.361,11.536,0,0
51,0.24,0.403,1.204,68.542,111.328,13.489,0,0
52,0.243,0.504,1.309,60.303,119.873,20.203,0,0
53,0.234,0.523,1.359,53.894,120.728,35.156,0,0
54,0.144,0.47,1.438,48.828,106.506,55.115,0,0
55,0.112,0.412,1.492,45.532,89.905,73.425,0,0
56,0.072,0.37,1.557,42.236,81.665,80.505,0,0
57,0.008,0.328,1.677,36.255,75.989,85.51,0,0
58,-0.047,0.31,1.705,28.748,66.833,93.567,0,0
59,-0.0,0.135,1.69,21.606,51.453,111.816,0,0
60,-0.019,-0.011,1.714,14.404,49.805,117.004,0,0
61,0.034,-0.144,1.751,7.812,45.471,124.084,0,0
62,0.015,-0.261,1.834,-4.944,59.204,114.929,0,0
63,-0.018,-0.327,1.931,2.991,44.983,95.886,0,0
64,-0.047,-0.509,1.877,23.682,14.771,85.205,0,0
65,-0.028,-0.56,1.833,35.828,-6.042,85.205,0,0
66,0.016,-0.592,1.789,41.443,-19.897,93.018,0,0
67,0.074,-0.601,1.74,28.076,-20.386,102.661,0,0
68,0.069,-0.606,1.724,6.165,-13.672,104.492,0,0
69,-0.036,-0.706,1.698,2.93,-12.085,91.919,0,0
70,-0.048,-0.744,1.64,17.09,-19.348,79.102,0,0
71,0.007,-0.762,1.552,50.659,-39.673,65.796,0,0
72,0.071,-0.735,1.34,74.402,-59.265,66.65,0,0
73,0.115,-0.717,1.259,78.735,-70.374,74.219,0,0
74,0.167,-0.746,1.215,81.604,-78.918,77.026,0,0
75,0.171,-0.938,1.164,89.783,-83.984,76.66,0,0
76,0.133,-0.976,1.179,102.051,-77.393,67.749,0,0
77,0.01,-1.017,1.216,102.112,-58.716,51.575,0,0
78,-0.032,-1.05,1.193,89.05,-52.49,41.138,0,0
79,-0.072,-1.1,1.175,72.937,-49.683,36.377,0,0
80,-0.281,-1.218,1.137,49.622,-56.641,27.405,0,0
81,-0.324,-1.274,1.09,32.715,-66.406,6.226,0,0
82,-0.393,-1.312,0.961,31.433,-80.688,-21.729,0,0
83,-0.402,-1.267,0.886,37.476,-89.539,-43.457,0,0
84,-0.395,-1.178,0.827,47.729,-95.581,-76.477,0,0
85,-0.33,-0.862,0.736,52.612,-96.375,-105.896,0,0
86,-0.279,-0.696,0.678,49.377,-97.717,-125.549,0,0
87,-0.143,-0.346,0.555,38.94,-100.098,-133.789,0,0
88,-0.041,-0.165,0.491,28.32,-99.243,-133.118,0,0
89,0.035,-0.023,0.425,8.606,-88.501,-120.178,0,0
90,0.132,0.149,0.354,-11.658,-73.608,-101.013,0,0
91,0.167,0.222,0.344,-25.757,-55.847,-84.473,0,0
92,0.17,0.224,0.339,-26.367,-47.18,-74.28,0,0
93,0.182,0.151,0.344,-10.01,-38.757,-60.974,0,0
94,0.187,0.132,0.357,14.343,-32.593,-51.819,0,0
95,0.197,0.198,0.427,31.616,-20.142,-50.903,0,0
96,0.206,0.258,0.481,37.231,-2.808,-51.086,0,0
97,0.21,0.316,0.542,36.194,5.066,-49.5,0,0
98,0.203,0.405,0.69,30.334,9.888,-44.556,0,0
99,0.192,0.427,0.738,23.926,6.714,-35.889,0,1
100,0.178,0.385,0.809,17.578,-1.099,-24.048,0,0
101,0.168,0.34,0.833,15.198,-8.85,-14.465,0,0
102,0.982,3.353,0.273,218.567,49.683,-319.092,0,0
103,0.708,2.771,0.638,-160.95,292.725,-96.924,0,0
104,0.332,2.173,0.695,-288.452,354.919,21.362,0,0
105,0.063,1.465,0.923,-259.277,263.428,74.951,0,0
106,-0.26,0.04,1.141,-147.278,116.577,55.054,0,0
107,-0.338,-0.165,1.161,10.803,-33.936,19.775,0,0
108,-0.17,0.208,0.901,97.717,-128.235,-3.357,0,0
109,0.028,0.491,0.774,106.14,-151.794,-10.071,0,0
110,0.12,0.68,0.702,62.073,-152.222,-12.939,0,0
111,0.371,0.741,0.548,-8.667,-107.178,-3.662,0,0
112,0.389,0.619,0.513,-58.044,-57.495,3.906,0,0
113,0.388,0.447,0.518,-66.528,-29.541,4.028,0,0
114,0.342,0.241,0.609,-45.715,2.197,-9.338,0,0
115,0.295,0.267,0.662,-5.371,17.944,-30.396,0,0
116,0.236,0.589,0.723,21.973,23.071,-44.739,0,0
117,0.232,0.79,0.717,15.198,21.545,-42.786,0,0
118,0.255,0.973,0.701,-10.559,20.447,-33.936,0,0
119,0.294,1.224,0.658,-72.693,23.987,-11.353,0,0
120,0.302,1.257,0.62,-143.066,32.898,8.423,0,0
121,0.268,1.135,0.548,-197.083,43.213,23.254,0,0
122,0.259,1.051,0.516,-232.788,52.002,36.743,0,0
123,0.238,0.976,0.483,-243.958,53.406,45.288,0,0
124,0.179,0.64,0.444,-233.093,49.805,62.5,0,0
125,0.154,0.525,0.455,-201.538,50.171,72.51,0,0
126,0.117,0.378,0.463,-169.8,58.533,75.012,0,0
127,0.095,0.352,0.476,-154.846,70.862,73.792,0,0
128,0.049,0.298,0.48,-138.428,90.637,71.716,0,0
129,-0.052,0.149,0.463,-123.108,106.262,73.303,0,0
130,-0.106,0.065,0.454,-107.3,112.61,76.904,0,0
131,-0.12,-0.127,0.414,-86.609,109.009,77.576,0,0
132,-0.106,-0.184,0.417,-69.519,104.797,74.768,0,0
133,-0.107,-0.215,0.441,-42.114,103.271,68.726,0,0
134,-0.099,-0.183,0.572,-13.489,117.554,60.12,0,0
135,-0.155,-0.144,0.638,9.033,143.494,60.425,0,0
136,-0.212,-0.084,0.693,13.733,159.363,65.186,0,0
137,-0.281,-0.104,0.695,4.944,161.743,76.172,0,0
138,-0.323,-0.225,0.667,-10.01,128.784,83.496,0,0
139,-0.27,-0.54,0.662,-10.559,81.848,72.571,0,0
140,-0.287,-0.592,0.726,12.207,62.5,41.443,0,0
141,-0.345,-0.609,0.79,33.936,63.66,23.01,0,0
142,-0.431,-0.475,0.997,53.711,84.167,6.531,0,0
143,-0.442,-0.425,1.067,41.626,105.042,6.104,0,0
144,-0.419,-0.608,1.187,22.949,96.985,6.531,0,0
145,-0.395,-0.739,1.262,20.996,82.642,-2.197,0,0
146,-0.418,-0.801,1.353,41.138,76.294,-35.217,0,0
147,-0.474,-0.593,1.576,66.345,71.655,-63.843,0,0
148,-0.446,-0.378,1.669,58.472,66.711,-73.975,0,0
149,-0.27,-0.238,1.694,18.799,44.312,-66.101,0,0
150,-0.214,-0.304,1.665,-6.47,23.132,-63.538,0,0
151,-0.243,-0.413,1.626,-16.113,-5.127,-67.505,0,0
152,-0.251,-0.403,1.621,3.357,-18.311,-84.229,0,0
153,-0.213,-0.302,1.611,20.02,-18.799,-96.375,0,0
154,-0.158,-0.06,1.577,12.451,-17.944,-99.915,0,0
155,-0.098,-0.019,1.56,-0.305,-18.311,-100.769,0,0
156,-0.098,0.007,1.541,-17.883,-21.851,-101.624,0,0
157,-0.12,0.036,1.51,-20.386,-24.292,-103.882,0,0
158,-0.164,0.092,1.501,-13.672,-28.992,-104.492,0,0
159,-0.181,0.155,1.5,-9.338,-32.41,-102.234,0,0
160,-0.233,0.277,1.464,-5.981,-38.452,-96.008,0,0
161,-0.238,0.328,1.435,-8.728,-44.25,-90.637,0,0
162,-0.22,0.4,1.345,-15.747,-50.049,-83.74,0,0
163,-0.238,0.447,1.296,-24.963,-55.481,-76.355,0,0
164,-0.248,0.485,1.265,-30.579,-58.594,-70.74,0,0
165,-0.293,0.572,1.273,-38.208,-62.683,-65.979,0,0
166,-0.28,0.583,1.265,-39.734,-63.538,-58.655,0,0
167,-0.262,0.619,1.239,-36.865,-61.096,-49.072,0,0
168,-0.256,0.624,1.22,-32.227,-60.12,-39.673,0,0
169,-0.248,0.632,1.205,-23.926,-58.777,-24.841,0,0
170,-0.275,0.657,1.181,-16.418,-56.885,-12.878,0,0
171,-0.308,0.626,1.179,0.183,-63.293,1.221,0,0
172,-0.291,0.611,1.131,16.479,-69.58,15.93,0,0
173,-0.294,0.587,1.105,21.545,-76.355,20.996,0,0
174,-0.292,0.608,1.08,19.226,-79.59,33.63,0,0
175,-0.301,0.549,1.028,1.343,-76.843,36.743,0,0
176,-0.282,0.515,1.02,-9.399,-75.012,28.992,0,0
177,-0.273,0.492,1.036,-6.897,-69.641,33.691,0,0
178,-0.293,0.465,1.023,-7.568,-60.608,33.875,0,0
179,-0.282,0.473,1.008,-3.906,-60.059,43.396,0,0
180,-0.205,0.372,0.924,-4.395,-70.129,49.744,0,0
181,-0.162,0.315,0.866,-5.31,-85.205,55.786,0,0
182,-0.162,0.258,0.82,-4.15,-95.337,58.777,0,0
183,-0.143,0.15,0.732,1.953,-104.797,62.195,0,0
184,-0.131,0.126,0.697,6.042,-105.164,62.195,0,0
185,-0.094,0.09,0.63,4.456,-95.947,59.937,0,0
186,-0.06,0.053,0.597,-1.465,-81.909,59.387,0,0
187,-0.01,0.01,0.572,-5.127,-70.984,58.777,0,0
188,0.029,-0.085,0.545,-4.578,-56.274,58.716,0,0
189,0.04,-0.13,0.554,6.714,-40.71,58.777,0,0
190,0.065,-0.163,0.561,17.212,-29.175,57.373,0,0
191,0.088,-0.157,0.576,17.212,-22.217,56.885,0,0
192,0.078,-0.15,0.593,6.47,-14.099,55.542,0,0
193,0.07,-0.235,0.617,-4.456,-8.118,54.443,0,0
194,0.07,-0.289,0.632,-4.395,-3.174,51.208,0,0
195,0.12,-0.375,0.67,5.981,-0.488,45.715,0,0
196,0.14,-0.389,0.688,13.55,-0.427,41.504,0,0
197,0.166,-0.376,0.715,18.738,-0.305,33.386,0,0
198,0.213,-0.305,0.786,13.428,1.343,26.184,0,1
199,0.228,-0.277,0.811,4.456,4.456,22.095,0,0
200,0.233,-0.263,0.833,-0.61,6.775,20.874,0,0
201,0.235,-0.283,0.869,-3.418,8.606,19.653,0,0
202,0.228,-0.292,0.895,-1.709,10.925,17.334,0,0
203,0.223,-0.27,0.952,0.244,13.55,11.902,0,0
204,-0.25,-2.271,-0.79,615.906,-451.355,-57.739,0,0
205,-0.208,-1.886,-1.168,781.921,-425.903,-177.856,0,0
206,-0.239,-0.966,-1.272,848.083,-349.67,-354.187,0,0
207,0.431,1.931,-0.495,699.036,-259.277,-495.972,0,0
208,0.703,3.002,-0.097,415.649,-94.971,-463.684,0,0
209,1.141,3.311,0.168,189.758,66.528,-318.542,0,0
210,0.874,3.082,0.361,-73.364,253.479,-43.64,0,0
211,0.673,2.614,0.451,-211.609,306.091,43.335,0,0
212,0.148,1.277,0.842,-201.416,221.13,48.34,0,0
213,-0.029,0.75,0.995,-127.93,105.957,40.344,0,0
214,-0.113,0.529,1.085,-66.223,35.706,32.532,0,0
215,-0.055,0.544,1.0,-8.057,-47.913,21.179,0,0
216,0.021,0.684,0.887,-10.315,-87.585,7.996,0,0
217,0.21,0.885,0.675,-63.66,-85.571,0.671,0,0
218,0.311,0.97,0.567,-120.544,-66.101,0.183,0,0
219,0.396,1.012,0.482,-219.666,-21.912,5.249,0,0
220,0.403,0.883,0.374,-307.007,28.259,20.996,0,0
221,0.359,0.747,0.354,-355.042,68.115,36.865,0,0
222,0.273,0.52,0.412,-367.615,94.299,40.344,0,0
223,0.239,0.503,0.488,-362.549,107.3,32.837,0,0
224,0.172,0.48,0.562,-343.933,119.995,23.437,0,0
225,0.059,0.447,0.701,-315.979,120.85,25.269,0,0
226,0.029,0.41,0.746,-285.217,109.314,32.898,0,0
227,-0.003,0.361,0.772,-267.334,95.764,40.1,0,0
228,-0.063,0.173,0.76,-238.159,70.496,55.237,0,0
229,-0.1,0.083,0.728,-207.703,46.265,64.331,0,0
230,-0.108,-0.08,0.598,-183.533,24.536,65.186,0,0
231,-0.096,-0.135,0.526,-164.001,11.841,62.561,0,0
232,-0.05,-0.175,0.472,-150.696,10.803,61.279,0,0
233,-0.016,-0.253,0.425,-122.314,20.447,61.646,0,0
234,-0.029,-0.323,0.454,-75.684,35.095,67.749,0,0
235,-0.077,-0.421,0.508,-13.916,44.678,73.547,0,0
236,-0.072,-0.397,0.532,38.818,50.842,76.965,0,0
237,-0.037,-0.376,0.528,57.495,54.138,79.102,0,0
238,-0.014,-0.32,0.528,58.35,56.152,79.224,0,0
239,-0.044,-0.335,0.539,40.283,55.054,77.576,0,0
240,-0.112,-0.433,0.574,27.71,55.42,75.989,0,0
241,-0.155,-0.496,0.607,29.785,60.791,74.707,0,0
242,-0.206,-0.567,0.641,46.692,70.313,75.195,0,0
243,-0.242,-0.705,0.665,58.35,73.059,77.087,0,0
244,-0.198,-0.79,0.705,57.312,64.209,65.552,0,0
245,-0.162,-0.948,0.862,54.688,57.373,40.466,0,0
246,-0.165,-0.992,0.96,55.725,62.561,23.621,0,0
247,-0.204,-0.988,1.058,49.011,78.552,5.31,0,0
248,-0.287,-0.974,1.208,32.043,90.21,-2.625,0,0
249,-0.306,-1.01,1.223,6.897,83.496,-8.057,0,0
250,-0.299,-1.093,1.227,-1.404,68.237,-19.226,0,0
251,-0.238,-1.201,1.298,13.733,46.204,-48.401,0,0
252,-0.23,-1.143,1.336,44.373,34.546,-81.36,0,0
253,-0.226,-0.827,1.46,65.369,31.799,-99.243,0,0
254,-0.172,-0.611,1.51,53.894,37.292,-104.736,0,0
255,-0.117,-0.448,1.525,27.771,38.879,-104.187,0,0
256,-0.09,-0.375,1.519,-16.724,36.438,-100.891,0,0
257,-0.113,-0.451,1.5,-34.973,25.757,-98.816,0,0
258,-0.158,-0.571,1.458,-18.066,11.414,-100.525,0,0
259,-0.186,-0.556,1.477,3.723,1.648,-105.225,0,0
260,-0.189,-0.481,1.514,33.875,-12.268,-117.92,0,0
261,-0.162,-0.239,1.531,43.03,-18.921,-127.258,0,0
262,-0.152,-0.116,1.543,35.4,-16.968,-128.662,0,0
263,-0.164,0.045,1.573,21.423,-15.137,-120.911,0,0
264,-0.184,0.113,1.59,13.794,-15.564,-114.99,0,0
265,-0.188,0.198,1.595,5.31,-19.287,-108.337,0,0
266,-0.195,0.303,1.568,-0.244,-24.719,-106.262,0,0
267,-0.182,0.36,1.543,-2.93,-27.893,-96.619,0,0
268,-0.166,0.457,1.483,-8.911,-31.921,-80.444,0,0
269,-0.17,0.475,1.452,-13.123,-35.889,-68.176,0,0
270,-0.174,0.48,1.415,-14.709,-43.518,-52.307,0,0
271,-0.189,0.44,1.324,-5.005,-54.626,-37.476,0,0
272,-0.213,0.428,1.277,14.587,-67.993,-22.339,0,0
273,-0.215,0.423,1.231,28.564,-75.745,-11.23,0,0
274,-0.171,0.438,1.133,42.236,-85.51,1.526,0,0
275,-0.169,0.478,1.085,43.701,-80.2,15.625,0,0
276,-0.15,0.536,1.038,38.574,-69.641,33.386,0,0
277,-0.174,0.498,1.036,22.095,-64.514,37.781,0,0
278,-0.177,0.427,1.042,16.846,-65.247,41.016,0,0
279,-0.205,0.394,1.016,13.916,-60.913,45.41,0,0
280,-0.239,0.376,1.009,20.142,-60.059,52.063,0,0
281,-0.283,0.285,0.97,35.4,-72.571,61.34,0,0
282,-0.248,0.25,0.94,44.189,-83.13,66.467,0,0
283,-0.211,0.256,0.909,46.692,-92.041,69.58,0,0
284,-0.191,0.234,0.841,33.203,-99.548,70.435,0,0
285,-0.156,0.219,0.807,18.494,-104.797,71.289,0,0
286,-0.108,0.102,0.7,10.254,-107.178,73.73,0,0
287,-0.096,0.05,0.654,10.742,-105.53,76.172,0,0
288,-0.097,-0.037,0.598,19.958,-102.844,81.909,0,0
289,-0.043,-0.169,0.492,26.794,-93.079,84.534,0,0
290,-0.009,-0.226,0.453,25.635,-75.989,80.811,0,0
291,0.035,-0.271,0.424,18.982,-59.021,75.256,0,0
292,0.058,-0.351,0.442,8.85,-30.334,63.782,0,0
293,0.061,-0.42,0.461,7.996,-3.601,56.519,0,0
294,0.076,-0.471,0.538,12.634,19.287,49.805,0,0
295,0.081,-0.491,0.577,18.372,36.011,45.105,0,0
296,0.083,-0.478,0.632,19.043,43.762,40.283,0,0
297,0.104,-0.44,0.758,18.555,47.424,32.288,0,1
298,0.099,-0.404,0.818,17.151,42.297,24.902,0,0
299,0.093,-0.362,0.892,19.104,26.123,22.766,0,0
300,0.131,-0.344,0.895,21.118,5.859,21.729,0,0
301,0.167,-0.334,0.885,21.606,-4.822,18.86,0,0
302,0.228,-0.287,0.876,19.775,-11.353,11.597,0,0
303,0.251,-0.26,0.885,14.038,-5.432,5.371,0,0
304,0.262,-0.194,0.913,3.723,6.287,1.953,0,0
305,0.258,-0.187,0.937,-2.502,12.634,0.854,0,0
306,0.142,-0.77,-0.621,713.196,-267.151,-211.67,0,0
307,0.289,0.148,-0.434,699.463,-168.335,-321.289,0,0
308,0.676,1.985,0.219,530.64,-53.833,-365.662,0,0
309,0.858,2.697,0.478,351.257,44.006,-326.538,0,0
310,0.858,2.772,0.709,56.58,174.255,-170.593,0,0
311,0.408,2.254,0.964,-151.245,225.586,5.249,0,0
312,0.264,1.706,1.116,-224.976,165.955,67.383,0,0
313,0.099,1.099,1.218,-214.111,96.619,69.153,0,0
314,-0.106,0.232,1.225,-137.512,-3.296,50.537,0,0
315,-0.146,0.064,1.141,-38.513,-76.599,21.667,0,0
316,0.071,0.26,0.922,34.668,-108.276,-1.892,0,0
317,0.081,0.389,0.838,43.762,-109.131,-29.846,0,0
318,0.221,0.568,0.747,20.508,-95.215,-34.729,0,0
319,0.408,0.838,0.604,-52.734,-59.692,-36.621,0,0
320,0.451,0.897,0.567,-140.381,-15.93,-25.452,0,0
321,0.436,0.895,0.511,-217.285,29.175,5.737,0,0
322,0.408,0.861,0.492,-258.667,53.284,29.602,0,0
323,0.364,0.805,0.486,-307.739,74.89,51.941,0,0
324,0.258,0.654,0.498,-343.933,89.661,63.599,0,0
325,0.204,0.59,0.537,-360.413,103.638,68.237,0,0
326,0.055,0.471,0.61,-357.971,113.647,76.416,0,0
327,-0.008,0.42,0.612,-351.196,114.014,85.327,0,0
328,-0.033,0.359,0.574,-336.975,92.346,99.365,0,0
329,-0.001,0.03,0.465,-294.617,52.49,112.305,0,0
330,0.022,-0.07,0.453,-238.831,18.188,114.136,0,0
331,0.058,-0.176,0.42,-181.274,8.057,108.582,0,0
332,0.041,-0.175,0.415,-150.94,16.113,104.37,0,0
333,-0.004,-0.175,0.396,-130.493,40.894,103.149,0,0
334,-0.096,-0.263,0.277,-138.062,55.908,115.417,0,0
335,-0.103,-0.384,0.234,-135.193,57.861,123.535,0,0
336,-0.126,-0.596,0.225,-103.821,56.335,123.84,0,0
337,-0.142,-0.942,0.356,-14.343,67.078,114.136,0,0
338,-0.17,-0.963,0.451,80.078,95.581,90.881,0,0
339,-0.278,-0.763,0.619,127.014,121.46,66.528,0,0
340,-0.334,-0.66,0.707,114.014,129.822,49.438,0,0
341,-0.362,-0.562,0.762,84.778,119.995,42.847,0,0
342,-0.356,-0.58,0.74,37.048,90.576,40.283,0,0
343,-0.385,-0.684,0.712,20.203,54.932,38.94,0,0
344,-0.396,-0.889,0.708,48.706,39.795,32.41,0,0
345,-0.36,-0.886,0.752,76.294,46.692,23.437,0,0
346,-0.276,-0.815,0.822,101.318,74.158,6.531,0,0
347,-0.184,-0.732,0.858,93.14,91.37,-0.977,0,0
348,-0.169,-0.736,0.887,68.787,92.773,-5.432,0,0
349,-0.224,-0.859,0.994,48.34,78.064,-12.451,0,0
350,-0.232,-0.948,1.162,52.429,69.458,-21.301,0,0
351,-0.227,-1.008,1.324,76.355,58.594,-37.292,0,0
352,-0.248,-1.011,1.502,87.891,36.133,-50.598,0,0
353,-0.195,-0.972,1.523,72.632,13.184,-63.66,0,0
354,-0.144,-0.95,1.521,52.307,5.127,-72.083,0,0
355,-0.106,-1.001,1.55,31.006,10.071,-86.975,0,0
356,-0.087,-0.983,1.617,27.832,29.541,-105.042,0,0
357,-0.146,-0.884,1.701,33.508,41.626,-125.732,0,0
358,-0.182,-0.788,1.717,42.786,43.579,-138.062,0,0
359,-0.217,-0.682,1.741,49.5,35.217,-141.541,0,0
360,-0.244,-0.433,1.819,55.542,11.963,-143.555,0,0
361,-0.256,-0.285,1.846,54.626,-18.616,-145.325,0,0
362,-0.237,-0.038,1.845,49.805,-49.622,-141.602,0,0
363,-0.211,0.068,1.799,41.077,-72.021,-130.554,0,0
364,-0.209,0.167,1.74,31.738,-81.726,-122.131,0,0
365,-0.222,0.329,1.614,15.076,-88.013,-110.596,0,0
366,-0.239,0.365,1.555,7.141,-96.13,-98.389,0,0
367,-0.278,0.405,1.434,14.954,-110.657,-85.449,0,0
368,-0.276,0.419,1.377,28.564,-123.596,-78.613,0,0
369,-0.274,0.441,1.321,59.326,-140.991,-64.453,0,0
370,-0.228,0.565,1.195,80.933,-151.367,-46.265,0,0
371,-0.191,0.645,1.133,77.942,-148.193,-27.344,0,0
372,-0.131,0.752,1.01,52.002,-135.925,-12.756,0,0
373,-0.107,0.751,0.975,36.682,-129.517,-1.709,0,0
374,-0.109,0.705,0.93,22.705,-117.188,15.076,0,0
375,-0.124,0.644,0.839,23.926,-100.525,31.616,0,0
376,-0.136,0.607,0.8,33.386,-85.632,44.128,0,0
377,-0.124,0.572,0.772,43.884,-80.322,52.49,0,0
378,-0.108,0.537,0.711,52.734,-75.195,63.293,0,0
379,-0.09,0.533,0.688,47.852,-72.815,70.129,0,0
380,-0.067,0.472,0.633,33.936,-66.772,76.843,0,0
381,-0.056,0.427,0.625,20.325,-56.763,82.397,0,0
382,-0.076,0.368,0.624,15.686,-50.232,88.257,0,0
383,-0.049,0.216,0.605,16.785,-42.419,97.168,0,0
384,-0.03,0.14,0.597,19.165,-34.607,101.929,0,0
385,-0.002,-0.007,0.611,9.705,-29.541,101.685,0,0
386,0.019,-0.065,0.629,-4.15,-25.757,98.267,0,0
387,0.044,-0.123,0.658,-22.522,-18.799,90.088,0,0
388,0.037,-0.343,0.688,-22.583,-13.55,85.815,0,0
389,0.039,-0.434,0.683,-12.329,-11.536,83.496,0,0
390,0.064,-0.551,0.667,-7.08,-7.751,77.026,0,0
391,0.074,-0.589,0.672,-10.193,-2.747,69.336,0,0
392,0.078,-0.617,0.679,-18.372,4.517,54.443,0,0
393,0.104,-0.647,0.717,-20.63,11.414,36.926,0,0
394,0.119,-0.644,0.745,-10.986,15.381,20.813,0,0
395,0.167,-0.562,0.819,6.104,15.381,9.705,0,0
396,0.199,-0.484,0.844,14.099,14.648,5.859,0,1
397,0.239,-0.408,0.871,17.883,11.78,3.174,0,0
398,0.312,-0.272,0.904,11.719,10.376,3.296,0,0
399,0.326,-0.227,0.909,-0.732,8.362,3.113,0,0
400,0.339,-0.2,0.907,-8.057,6.897,2.441,0,0
401,0.337,-0.197,0.888,-11.353,3.784,2.747,0,0
402,0.325,-0.214,0.872,-7.385,0.183,3.54,0,0
403,0.336,-0.216,0.844,-0.183,3.479,3.784,0,0
404,0.284,-0.219,0.852,5.676,5.249,0.549,0,0
405,0.311,-0.2,0.854,10.132,8.24,-1.404,0,0
406,0.31,-0.168,0.878,13.0,15.442,-4.15,0,0
407,0.313,-0.138,0.904,11.719,25.574,-7.629,0,0
408,0.69,1.859,0.541,-551.147,-88.318,85.938,0,0
409,0.739,1.737,0.205,-719.788,-33.264,182.312,0,0
410,0.7,0.947,-0.331,-900.085,71.106,292.48,0,0
411,0.479,0.269,-0.516,-934.57,171.082,372.62,0,0
412,-0.001,-0.88,-0.53,-834.229,228.149,400.024,0,0
413,-0.438,-1.477,-0.428,-695.007,197.021,368.652,0,0
414,-0.878,-2.404,-0.455,-332.947,70.129,246.338,0,0
415,-0.802,-2.659,-0.373,21.423,-37.598,65.186,0,0
416,-0.762,-2.228,-0.325,242.31,-92.651,-63.293,0,0
417,-0.655,-1.748,-0.147,300.049,-108.765,-104.187,0,0
418,-0.192,-1.137,0.205,303.284,-90.21,-119.629,0,0
419,0.025,-0.936,0.367,258.911,-25.513,-106.75,0,0
420,0.198,-0.712,0.615,194.641,36.438,-85.693,0,0
421,0.243,-0.641,0.709,156.555,70.74,-72.327,0,0
422,0.238,-0.649,0.772,154.968,82.397,-74.829,0,0
423,0.185,-0.5,0.878,192.749,77.698,-74.463,0,0
424,0.151,-0.392,0.912,241.76,54.077,-57.922,0,0
425,0.279,-0.056,0.962,268.066,36.255,-36.621,0,0
426,0.293,0.095,1.001,252.747,24.597,-12.512,0,0
427,0.286,0.198,1.01,223.389,19.653,-0.244,0,0
428,0.212,0.366,1.031,152.405,10.01,18.372,0,0
429,0.094,0.317,1.058,85.266,-14.038,28.87,0,0
