,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
6943,0.509,-0.597,0.441,73.608,98.267,43.579,6,0
6944,0.457,-0.652,0.442,76.294,80.383,35.889,6,0
6945,0.503,-0.673,0.429,90.21,67.383,22.156,6,0
6946,0.521,-0.611,0.422,88.135,71.594,1.282,6,0
6947,0.622,-0.551,0.47,66.04,78.735,-25.635,6,0
6948,0.601,-0.537,0.497,46.875,80.017,-44.434,6,0
6949,0.567,-0.517,0.515,23.254,82.397,-63.782,6,0
6950,0.582,-0.562,0.608,14.16,80.811,-74.585,6,0
6951,0.606,-0.566,0.65,22.644,73.792,-78.125,6,0
6952,0.612,-0.487,0.709,27.161,63.843,-75.195,6,0
6953,0.62,-0.441,0.708,26.428,58.96,-69.458,6,0
6954,0.627,-0.441,0.72,22.4,54.565,-59.692,6,0
6955,0.579,-0.428,0.72,26.978,49.622,-54.932,6,0
6956,0.556,-0.406,0.735,31.799,42.175,-49.011,6,0
6957,0.544,-0.37,0.754,34.302,38.147,-43.518,6,0
6958,0.527,-0.275,0.772,32.959,33.447,-34.363,6,0
6959,0.518,-0.255,0.802,28.992,27.527,-22.705,6,0
6960,0.434,-0.193,0.812,29.175,18.555,-14.343,6,0
6961,0.451,-0.157,0.816,22.949,11.902,-4.578,6,0
6962,0.446,-0.14,0.813,16.602,7.69,-0.244,6,0
6963,0.43,-0.111,0.796,10.01,5.127,5.493,6,0
6964,0.405,-0.124,0.784,10.437,2.808,7.385,6,0
6965,0.395,-0.161,0.759,15.198,1.648,5.859,6,0
6966,0.402,-0.155,0.75,16.174,2.258,2.563,6,0
6967,0.387,-0.171,0.744,15.503,-4.944,-6.958,6,0
6968,0.33,-0.191,0.706,10.742,-20.691,-17.761,6,0
6969,0.324,-0.181,0.678,2.38,-35.095,-20.447,6,0
6970,0.375,-0.201,0.63,-3.479,-44.739,-19.287,6,0
6971,0.361,-0.247,0.615,-0.122,-49.377,-14.648,6,0
6972,0.359,-0.277,0.607,15.991,-55.847,-5.066,6,0
6973,0.367,-0.265,0.564,32.593,-55.542,1.221,6,0
6974,0.432,-0.209,0.569,29.968,-55.725,2.991,6,0
6975,0.552,-0.153,0.549,14.16,-48.828,5.798,6,0
6976,0.642,-0.172,0.554,6.348,-40.771,9.338,6,0
6977,0.658,-0.204,0.567,2.808,-31.311,17.151,6,0
6978,0.679,-0.286,0.591,9.888,-24.17,28.015,6,0
6979,0.674,-0.263,0.608,11.902,-22.461,31.921,6,0
6980,0.662,-0.249,0.612,7.69,-25.208,33.264,6,0
6981,0.715,-0.245,0.583,-2.075,-31.982,33.447,6,0
6982,0.693,-0.273,0.525,-0.916,-40.71,37.964,6,0
6983,0.716,-0.367,0.437,23.01,-45.837,58.533,6,0
6984,0.716,-0.414,0.437,63.965,-46.204,85.999,6,0
6985,0.677,-0.446,0.426,92.957,-49.194,104.797,6,0
6986,0.677,-0.502,0.386,133.728,-50.659,130.798,6,0
6987,0.738,-0.572,0.384,167.847,-47.119,151.245,6,0
6988,0.842,-0.604,0.456,199.951,-40.039,165.1,6,0
6989,0.881,-0.531,0.508,210.571,-31.494,170.471,6,0
6990,0.875,-0.446,0.562,203.613,-12.207,172.058,6,0
6991,0.838,-0.287,0.672,173.828,10.986,165.283,6,0
6992,0.825,-0.213,0.732,125.671,32.349,145.325,6,0
6993,0.823,-0.17,0.812,72.266,44.067,120.422,6,0
6994,0.799,-0.195,0.837,42.175,47.546,106.079,6,0
6995,0.768,-0.264,0.862,18.982,47.668,95.703,6,0
6996,0.654,-0.378,0.851,26.733,37.17,98.877,6,0
6997,0.601,-0.417,0.841,58.594,23.254,113.342,6,0
6998,0.596,-0.396,0.821,78.796,15.869,122.986,6,0
6999,0.591,-0.305,0.776,94.543,11.475,131.104,6,0
7000,0.618,-0.306,0.779,97.595,19.836,130.249,6,0
7001,0.557,-0.335,0.811,99.487,29.358,120.667,6,0
7002,0.506,-0.351,0.829,102.051,37.537,109.802,6,0
7003,0.462,-0.302,0.843,96.741,44.617,105.835,6,0
7004,0.333,-0.255,0.891,84.045,50.964,101.746,6,0
7005,0.346,-0.269,0.934,64.026,63.11,96.924,6,0
7006,0.325,-0.26,0.961,41.504,73.792,90.82,6,0
7007,0.29,-0.255,0.964,14.404,74.89,78.003,6,0
7008,0.258,-0.246,0.968,-3.479,68.298,68.42,6,0
7009,0.211,-0.278,1.001,-16.602,56.641,60.486,6,0
7010,0.212,-0.37,1.02,0.0,45.776,71.106,6,0
7011,0.209,-0.389,1.022,24.719,33.997,83.252,6,0
7012,0.218,-0.34,1.008,32.898,26.917,87.28,6,0
7013,0.22,-0.278,0.981,22.522,15.991,83.801,6,0
7014,0.191,-0.164,0.914,-8.972,1.892,75.012,6,0
7015,0.176,-0.136,0.878,-48.157,-11.658,62.012,6,0
